clip_identifier	duration	match_id	round	prompt_id	game_type	correct_word/image	distractors	prompt_status	prompt_num
6lbpt3ef_r04_s0_p002	15	6lbpt3ef	r04	image_p1989	image	/ifood/baklava/train_023718.jpg	['/ifood/baklava/train_023860.jpg', '/ifood/baklava/train_023563.jpg', '/ifood/baklava/train_023496.jpg', '/ifood/baklava/train_023851.jpg', '/ifood/baklava/train_023738.jpg', '/ifood/baklava/train_023454.jpg', '/ifood/baklava/train_023627.jpg', '/ifood/baklava/.DS_Store', '/ifood/baklava/train_023571.jpg', '/ifood/baklava/train_023780.jpg', '/ifood/baklava/train_023756.jpg']	win	2
6lbpt3ef_r04_s0_p003	31	6lbpt3ef	r04	image_p10926	image	/birds/European_Goldfinch/European_Goldfinch_0084_33147.jpg	['/birds/European_Goldfinch/European_Goldfinch_0100_794685.jpg', '/birds/European_Goldfinch/European_Goldfinch_0005_33263.jpg', '/birds/European_Goldfinch/European_Goldfinch_0077_33346.jpg', '/birds/European_Goldfinch/European_Goldfinch_0090_794648.jpg', '/birds/European_Goldfinch/European_Goldfinch_0062_794657.jpg', '/birds/European_Goldfinch/European_Goldfinch_0054_33169.jpg', '/birds/European_Goldfinch/European_Goldfinch_0064_794670.jpg', '/birds/European_Goldfinch/European_Goldfinch_0034_33256.jpg', '/birds/European_Goldfinch/European_Goldfinch_0074_33348.jpg', '/birds/European_Goldfinch/European_Goldfinch_0080_33322.jpg', '/birds/European_Goldfinch/European_Goldfinch_0006_794661.jpg']	win	3
6lbpt3ef_r04_s0_p004	21	6lbpt3ef	r04	image_p39056	image	/ifood/upside_down_cake/train_113500.jpg	['/ifood/upside_down_cake/train_113572.jpg', '/ifood/upside_down_cake/train_113603.jpg', '/ifood/upside_down_cake/train_113794.jpg', '/ifood/upside_down_cake/train_113688.jpg', '/ifood/upside_down_cake/train_113696.jpg', '/ifood/upside_down_cake/train_113492.jpg', '/ifood/upside_down_cake/train_113667.jpg', '/ifood/upside_down_cake/train_113553.jpg', '/ifood/upside_down_cake/train_113525.jpg', '/ifood/upside_down_cake/train_113554.jpg', '/ifood/upside_down_cake/train_113434.jpg']	win	4
6lbpt3ef_r04_s0_p005	17	6lbpt3ef	r04	image_p13439	image	/dogs/dhole/n02115913_4110.jpg	['/dogs/dhole/n02115913_92.jpg', '/dogs/dhole/n02115913_311.jpg', '/dogs/dhole/n02115913_4031.jpg', '/dogs/dhole/n02115913_1622.jpg', '/dogs/dhole/n02115913_1493.jpg', '/dogs/dhole/n02115913_1688.jpg', '/dogs/dhole/n02115913_1796.jpg', '/dogs/dhole/n02115913_2029.jpg', '/dogs/dhole/n02115913_1772.jpg', '/dogs/dhole/n02115913_1142.jpg', '/dogs/dhole/n02115913_219.jpg']	win	5
6lbpt3ef_r04_s0_p006	24	6lbpt3ef	r04	image_p37974	image	/birds/Indigo_Bunting/Indigo_Bunting_0044_14389.jpg	['/birds/Indigo_Bunting/Indigo_Bunting_0050_11811.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0061_13259.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0072_14197.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0082_11907.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0059_11596.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0047_12966.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0014_14167.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0068_13081.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0017_11574.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0031_13300.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0049_13641.jpg']	win	6
6lbpt3ef_r04_s0_p007	31	6lbpt3ef	r04	image_p12841	image	/birds/Pied_billed_Grebe/Pied_Billed_Grebe_0023_35687.jpg	['/birds/Pied_billed_Grebe/Pied_Billed_Grebe_0032_35931.jpg', '/birds/Pied_billed_Grebe/Pied_Billed_Grebe_0099_35872.jpg', '/birds/Pied_billed_Grebe/Pied_Billed_Grebe_0020_35958.jpg', '/birds/Pied_billed_Grebe/Pied_Billed_Grebe_0113_35703.jpg', '/birds/Pied_billed_Grebe/Pied_Billed_Grebe_0072_35939.jpg', '/birds/Pied_billed_Grebe/Pied_Billed_Grebe_0052_35937.jpg', '/birds/Pied_billed_Grebe/Pied_Billed_Grebe_0084_35863.jpg', '/birds/Pied_billed_Grebe/Pied_Billed_Grebe_0041_35224.jpg', '/birds/Pied_billed_Grebe/Pied_Billed_Grebe_0033_35379.jpg', '/birds/Pied_billed_Grebe/Pied_Billed_Grebe_0059_35507.jpg', '/birds/Pied_billed_Grebe/Pied_Billed_Grebe_0015_35289.jpg']	loss	7
6lbpt3ef_r04_s0_p008	15	6lbpt3ef	r04	image_p6294	image	/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0070_796319.jpg	['/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0009_796314.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0021_796265.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0032_796334.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0069_796274.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0064_23464.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0026_796289.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0046_23446.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0065_796293.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0027_23482.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0013_796278.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0060_23416.jpg']	win	8
6lbpt3ef_r04_s0_p009	39	6lbpt3ef	r04	image_p11559	image	/ifood/bibimbap/train_086730.jpg	['/ifood/bibimbap/train_086761.jpg', '/ifood/bibimbap/train_087081.jpg', '/ifood/bibimbap/train_086933.jpg', '/ifood/bibimbap/train_087060.jpg', '/ifood/bibimbap/train_087090.jpg', '/ifood/bibimbap/train_087174.jpg', '/ifood/bibimbap/train_086782.jpg', '/ifood/bibimbap/train_087048.jpg', '/ifood/bibimbap/train_086882.jpg', '/ifood/bibimbap/train_087202.jpg', '/ifood/bibimbap/train_086866.jpg']	win	9
6lbpt3ef_r04_s0_p010	12	6lbpt3ef	r04	image_p32618	image	/ifood/mussel/train_064312.jpg	['/ifood/mussel/train_064340.jpg', '/ifood/mussel/train_064430.jpg', '/ifood/mussel/train_064202.jpg', '/ifood/mussel/train_064493.jpg', '/ifood/mussel/train_064359.jpg', '/ifood/mussel/train_064162.jpg', '/ifood/mussel/train_064540.jpg', '/ifood/mussel/train_064583.jpg', '/ifood/mussel/train_064577.jpg', '/ifood/mussel/train_064239.jpg', '/ifood/mussel/train_064326.jpg']	win	10
6lbpt3ef_r04_s0_p012	10	6lbpt3ef	r04	image_p49218	image	/ifood/fettuccine/train_096590.jpg	['/ifood/fettuccine/train_096458.jpg', '/ifood/fettuccine/train_096378.jpg', '/ifood/fettuccine/train_096641.jpg', '/ifood/fettuccine/train_096352.jpg', '/ifood/fettuccine/train_096650.jpg', '/ifood/fettuccine/train_096357.jpg', '/ifood/fettuccine/train_096448.jpg', '/ifood/fettuccine/train_096334.jpg', '/ifood/fettuccine/train_096300.jpg', '/ifood/fettuccine/train_096523.jpg', '/ifood/fettuccine/train_096691.jpg']	win	12
74rx784t_r00_s0_p000	12	74rx784t	r00	image_p19905	image	/dogs/Welsh_springer_spaniel/n02102177_1472.jpg	['/dogs/Welsh_springer_spaniel/n02102177_3917.jpg', '/dogs/Welsh_springer_spaniel/n02102177_1798.jpg', '/dogs/Welsh_springer_spaniel/n02102177_702.jpg', '/dogs/Welsh_springer_spaniel/n02102177_3660.jpg', '/dogs/Welsh_springer_spaniel/n02102177_2260.jpg', '/dogs/Welsh_springer_spaniel/n02102177_2388.jpg', '/dogs/Welsh_springer_spaniel/n02102177_1361.jpg', '/dogs/Welsh_springer_spaniel/n02102177_2349.jpg', '/dogs/Welsh_springer_spaniel/n02102177_964.jpg', '/dogs/Welsh_springer_spaniel/n02102177_2891.jpg', '/dogs/Welsh_springer_spaniel/n02102177_2001.jpg']	win	0
74rx784t_r00_s0_p001	30	74rx784t	r00	image_p27183	image	/birds/Brandt_Cormorant/Brandt_Cormorant_0025_22820.jpg	['/birds/Brandt_Cormorant/Brandt_Cormorant_0067_23352.jpg', '/birds/Brandt_Cormorant/Brandt_Cormorant_0078_23203.jpg', '/birds/Brandt_Cormorant/Brandt_Cormorant_0038_23110.jpg', '/birds/Brandt_Cormorant/Brandt_Cormorant_0065_23118.jpg', '/birds/Brandt_Cormorant/Brandt_Cormorant_0091_22825.jpg', '/birds/Brandt_Cormorant/Brandt_Cormorant_0070_23137.jpg', '/birds/Brandt_Cormorant/Brandt_Cormorant_0002_23072.jpg', '/birds/Brandt_Cormorant/Brandt_Cormorant_0068_23019.jpg', '/birds/Brandt_Cormorant/Brandt_Cormorant_0047_23337.jpg', '/birds/Brandt_Cormorant/Brandt_Cormorant_0052_23356.jpg', '/birds/Brandt_Cormorant/Brandt_Cormorant_0018_23090.jpg']	win	1
74rx784t_r00_s0_p002	35	74rx784t	r00	image_p34177	image	/ifood/tagliatelle/train_040744.jpg	['/ifood/tagliatelle/train_040642.jpg', '/ifood/tagliatelle/train_040571.jpg', '/ifood/tagliatelle/train_040723.jpg', '/ifood/tagliatelle/train_040477.jpg', '/ifood/tagliatelle/train_040531.jpg', '/ifood/tagliatelle/train_040712.jpg', '/ifood/tagliatelle/train_040490.jpg', '/ifood/tagliatelle/train_040616.jpg', '/ifood/tagliatelle/train_040722.jpg', '/ifood/tagliatelle/train_040596.jpg', '/ifood/tagliatelle/train_040507.jpg']	win	2
74rx784t_r00_s0_p003	24	74rx784t	r00	image_p17083	image	/dogs/Sealyham_terrier/n02095889_4899.jpg	['/dogs/Sealyham_terrier/n02095889_6458.jpg', '/dogs/Sealyham_terrier/n02095889_5856.jpg', '/dogs/Sealyham_terrier/n02095889_3354.jpg', '/dogs/Sealyham_terrier/n02095889_3610.jpg', '/dogs/Sealyham_terrier/n02095889_4077.jpg', '/dogs/Sealyham_terrier/n02095889_1313.jpg', '/dogs/Sealyham_terrier/n02095889_1847.jpg', '/dogs/Sealyham_terrier/n02095889_5537.jpg', '/dogs/Sealyham_terrier/n02095889_931.jpg', '/dogs/Sealyham_terrier/n02095889_431.jpg', '/dogs/Sealyham_terrier/n02095889_151.jpg']	win	3
74rx784t_r00_s0_p004	32	74rx784t	r00	image_p38044	image	/ifood/panna_cotta/train_079038.jpg	['/ifood/panna_cotta/train_078976.jpg', '/ifood/panna_cotta/train_078947.jpg', '/ifood/panna_cotta/train_079000.jpg', '/ifood/panna_cotta/train_078933.jpg', '/ifood/panna_cotta/train_079114.jpg', '/ifood/panna_cotta/train_078936.jpg', '/ifood/panna_cotta/train_079039.jpg', '/ifood/panna_cotta/train_079102.jpg', '/ifood/panna_cotta/train_078702.jpg', '/ifood/panna_cotta/train_078792.jpg', '/ifood/panna_cotta/train_078743.jpg']	win	4
74rx784t_r00_s0_p005	112	74rx784t	r00	image_p47157	image	/ifood/strawberry_shortcake/train_037443.jpg	['/ifood/strawberry_shortcake/train_037502.jpg', '/ifood/strawberry_shortcake/train_037528.jpg', '/ifood/strawberry_shortcake/train_037467.jpg', '/ifood/strawberry_shortcake/train_037391.jpg', '/ifood/strawberry_shortcake/train_037711.jpg', '/ifood/strawberry_shortcake/train_037821.jpg', '/ifood/strawberry_shortcake/train_037781.jpg', '/ifood/strawberry_shortcake/train_037537.jpg', '/ifood/strawberry_shortcake/train_037518.jpg', '/ifood/strawberry_shortcake/train_037387.jpg', '/ifood/strawberry_shortcake/train_037762.jpg']	win	5
74rx784t_r01_s1_p000	31	74rx784t	r01	image_p39044	image	/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0053_42184.jpg	['/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0024_42506.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0005_42478.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0011_42554.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0017_42407.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0062_42552.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0014_42533.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0060_42293.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0035_42282.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0067_42185.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0039_42423.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0072_42218.jpg']	win	0
74rx784t_r01_s1_p001	21	74rx784t	r01	image_p20901	image	/birds/Spotted_Catbird/Spotted_Catbird_0012_796802.jpg	['/birds/Spotted_Catbird/Spotted_Catbird_0028_796813.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0009_796795.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0019_796788.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0044_796809.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0042_19430.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0047_19400.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0010_19436.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0033_796805.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0003_796822.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0026_796818.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0013_19428.jpg']	win	1
74rx784t_r01_s1_p002	17	74rx784t	r01	image_p49988	image	/dogs/Bouvier_des_Flandres/n02106382_3856.jpg	['/dogs/Bouvier_des_Flandres/n02106382_3014.jpg', '/dogs/Bouvier_des_Flandres/n02106382_8289.jpg', '/dogs/Bouvier_des_Flandres/n02106382_7656.jpg', '/dogs/Bouvier_des_Flandres/n02106382_1151.jpg', '/dogs/Bouvier_des_Flandres/n02106382_6601.jpg', '/dogs/Bouvier_des_Flandres/n02106382_1452.jpg', '/dogs/Bouvier_des_Flandres/n02106382_1787.jpg', '/dogs/Bouvier_des_Flandres/n02106382_1000.jpg', '/dogs/Bouvier_des_Flandres/n02106382_1131.jpg', '/dogs/Bouvier_des_Flandres/n02106382_2083.jpg', '/dogs/Bouvier_des_Flandres/n02106382_2763.jpg']	win	2
74rx784t_r01_s1_p003	31	74rx784t	r01	image_p12024	image	/dogs/Siberian_husky/n02110185_815.jpg	['/dogs/Siberian_husky/n02110185_8600.jpg', '/dogs/Siberian_husky/n02110185_3589.jpg', '/dogs/Siberian_husky/n02110185_9396.jpg', '/dogs/Siberian_husky/n02110185_3302.jpg', '/dogs/Siberian_husky/n02110185_10175.jpg', '/dogs/Siberian_husky/n02110185_5172.jpg', '/dogs/Siberian_husky/n02110185_7936.jpg', '/dogs/Siberian_husky/n02110185_8708.jpg', '/dogs/Siberian_husky/n02110185_5624.jpg', '/dogs/Siberian_husky/n02110185_1748.jpg', '/dogs/Siberian_husky/n02110185_2820.jpg']	win	3
74rx784t_r01_s1_p004	19	74rx784t	r01	image_p17301	image	/ifood/upside_down_cake/train_113794.jpg	['/ifood/upside_down_cake/train_113569.jpg', '/ifood/upside_down_cake/train_113706.jpg', '/ifood/upside_down_cake/train_113568.jpg', '/ifood/upside_down_cake/train_113434.jpg', '/ifood/upside_down_cake/train_113500.jpg', '/ifood/upside_down_cake/train_113645.jpg', '/ifood/upside_down_cake/train_113554.jpg', '/ifood/upside_down_cake/train_113498.jpg', '/ifood/upside_down_cake/train_113475.jpg', '/ifood/upside_down_cake/train_113515.jpg', '/ifood/upside_down_cake/train_113682.jpg']	win	4
74rx784t_r01_s1_p005	23	74rx784t	r01	image_p8113	image	/ifood/adobo/train_007932.jpg	['/ifood/adobo/train_008083.jpg', '/ifood/adobo/train_007854.jpg', '/ifood/adobo/train_007951.jpg', '/ifood/adobo/train_007957.jpg', '/ifood/adobo/train_007926.jpg', '/ifood/adobo/train_007924.jpg', '/ifood/adobo/train_007780.jpg', '/ifood/adobo/train_007901.jpg', '/ifood/adobo/train_008072.jpg', '/ifood/adobo/train_008098.jpg', '/ifood/adobo/train_007998.jpg']	win	5
74rx784t_r01_s1_p006	31	74rx784t	r01	image_p6144	image	/ifood/baklava/train_023779.jpg	['/ifood/baklava/train_023428.jpg', '/ifood/baklava/train_023856.jpg', '/ifood/baklava/train_023527.jpg', '/ifood/baklava/._.DS_Store', '/ifood/baklava/train_023673.jpg', '/ifood/baklava/train_023446.jpg', '/ifood/baklava/train_023491.jpg', '/ifood/baklava/train_023688.jpg', '/ifood/baklava/train_023851.jpg', '/ifood/baklava/train_023700.jpg', '/ifood/baklava/train_023692.jpg']	win	6
74rx784t_r01_s1_p007	19	74rx784t	r01	image_p36503	image	/dogs/Old_English_sheepdog/n02105641_6272.jpg	['/dogs/Old_English_sheepdog/n02105641_5577.jpg', '/dogs/Old_English_sheepdog/n02105641_1019.jpg', '/dogs/Old_English_sheepdog/n02105641_8273.jpg', '/dogs/Old_English_sheepdog/n02105641_4796.jpg', '/dogs/Old_English_sheepdog/n02105641_1153.jpg', '/dogs/Old_English_sheepdog/n02105641_12614.jpg', '/dogs/Old_English_sheepdog/n02105641_10048.jpg', '/dogs/Old_English_sheepdog/n02105641_1500.jpg', '/dogs/Old_English_sheepdog/n02105641_1212.jpg', '/dogs/Old_English_sheepdog/n02105641_5982.jpg', '/dogs/Old_English_sheepdog/n02105641_2606.jpg']	win	7
74rx784t_r01_s1_p008	27	74rx784t	r01	image_p37834	image	/ifood/fried_calamari/train_072501.jpg	['/ifood/fried_calamari/train_072663.jpg', '/ifood/fried_calamari/train_072377.jpg', '/ifood/fried_calamari/train_072704.jpg', '/ifood/fried_calamari/train_072371.jpg', '/ifood/fried_calamari/train_072651.jpg', '/ifood/fried_calamari/train_072432.jpg', '/ifood/fried_calamari/train_072700.jpg', '/ifood/fried_calamari/train_072439.jpg', '/ifood/fried_calamari/train_072449.jpg', '/ifood/fried_calamari/train_072592.jpg', '/ifood/fried_calamari/train_072481.jpg']	win	8
74rx784t_r01_s1_p009	26	74rx784t	r01	image_p35257	image	/dogs/vizsla/n02100583_3309.jpg	['/dogs/vizsla/n02100583_9922.jpg', '/dogs/vizsla/n02100583_10249.jpg', '/dogs/vizsla/n02100583_3944.jpg', '/dogs/vizsla/n02100583_473.jpg', '/dogs/vizsla/n02100583_9435.jpg', '/dogs/vizsla/n02100583_12466.jpg', '/dogs/vizsla/n02100583_702.jpg', '/dogs/vizsla/n02100583_9902.jpg', '/dogs/vizsla/n02100583_1969.jpg', '/dogs/vizsla/n02100583_9969.jpg', '/dogs/vizsla/n02100583_9884.jpg']	win	9
74rx784t_r01_s1_p010	24	74rx784t	r01	image_p5879	image	/dogs/collie/n02106030_16181.jpg	['/dogs/collie/n02106030_7689.jpg', '/dogs/collie/n02106030_14089.jpg', '/dogs/collie/n02106030_18142.jpg', '/dogs/collie/n02106030_17074.jpg', '/dogs/collie/n02106030_15622.jpg', '/dogs/collie/n02106030_16080.jpg', '/dogs/collie/n02106030_2522.jpg', '/dogs/collie/n02106030_9153.jpg', '/dogs/collie/n02106030_16162.jpg', '/dogs/collie/n02106030_16509.jpg', '/dogs/collie/n02106030_991.jpg']	win	10
74rx784t_r02_s0_p000	22	74rx784t	r02	taboo_en_p0372	word	Charlie Sheen	['Movies', 'American', 'Funny', 'Tv', 'Hollywood']	skip	0
74rx784t_r02_s0_p001	19	74rx784t	r02	taboo_en_p2399	word	Ninja	['Japanese', 'Mercenary', 'Swords', 'Fight', 'Combat']	win	1
74rx784t_r02_s0_p002	23	74rx784t	r02	taboo_en_p0043	word	Creme caramel	['Milk', 'Mould', 'Dessert', 'Egg', 'Syrup']	skip	2
74rx784t_r02_s0_p003	27	74rx784t	r02	taboo_en_p2300	word	Kite	['Fly', 'String', 'Air', 'Light', 'Object']	win	3
74rx784t_r02_s0_p004	24	74rx784t	r02	taboo_en_p0134	word	Investigate	['Crime', 'Police', 'Clue', 'Detective', 'Solve']	win	4
74rx784t_r02_s0_p005	20	74rx784t	r02	taboo_en_p2266	word	Isaac Newton	['Physicist', 'Discovery', 'Apple', 'Science', 'Gravity']	win	5
74rx784t_r02_s0_p006	15	74rx784t	r02	taboo_en_p0035	word	Ambassador	['Country', 'Diplomatic', 'Abroad', 'Political', 'Represent']	win	6
74rx784t_r02_s0_p007	16	74rx784t	r02	taboo_en_p2350	word	Metal	['Iron', 'Hard', 'Material', 'Dense', 'Manufactured']	win	7
74rx784t_r02_s0_p008	30	74rx784t	r02	taboo_en_p2131	word	E-commerce	['Amazon', 'Online', 'Technologies', 'Convenient', 'Sales']	win	8
74rx784t_r02_s0_p009	23	74rx784t	r02	taboo_en_p2153	word	Evil	['Bad', 'Devil', 'Mean', 'Wicked', 'Wrongful']	win	9
74rx784t_r02_s0_p011	25	74rx784t	r02	taboo_en_p0148	word	Table	['Eat', 'Desk', 'Chair', 'Furniture', 'Wood']	win	11
74rx784t_r03_s0_p000	28	74rx784t	r03	taboo_en_p0138	word	Lock	['Code', 'Key', 'Thieve', 'Safe', 'Canal']	win	0
74rx784t_r03_s0_p001	15	74rx784t	r03	taboo_en_p1117	word	Lawyer	['Advocate', 'Attorney', 'Defender', 'Counselor', 'Jurist']	win	1
74rx784t_r03_s0_p003	25	74rx784t	r03	taboo_en_p0024	word	Skull	['Cranium', 'Pirate', 'Hamlet', 'Bone', 'Head']	win	3
74rx784t_r03_s0_p004	27	74rx784t	r03	taboo_en_p2477	word	Renewable Energy	['Solar', 'Green', 'Environment', 'Resource', 'Wind']	win	4
74rx784t_r03_s0_p005	21	74rx784t	r03	taboo_en_p2489	word	Rock	['Roll', 'Music', 'Band', 'Singer', 'Stone']	win	5
74rx784t_r03_s0_p006	44	74rx784t	r03	taboo_en_p2363	word	Mind	['Brain', 'Thought', 'Concern', 'Focus', 'Consider']	win	6
74rx784t_r03_s0_p007	25	74rx784t	r03	taboo_en_p2517	word	Sequel	['Movie', 'Second', 'Story', 'Series', 'Show']	win	7
74rx784t_r03_s0_p008	34	74rx784t	r03	taboo_en_p0064	word	Fossil	['Mineral', 'Rock', 'Old', 'Remainings', 'Dinosaur']	loss	8
74rx784t_r03_s0_p011	26	74rx784t	r03	taboo_en_p0100	word	Toy	['Children', 'Santa', 'Gift', 'Kids', 'Play']	win	11
74rx784t_r04_s0_p000	19	74rx784t	r04	image_p23808	image	/ifood/kedgeree/train_029671.jpg	['/ifood/kedgeree/train_029819.jpg', '/ifood/kedgeree/train_029599.jpg', '/ifood/kedgeree/train_029638.jpg', '/ifood/kedgeree/train_029856.jpg', '/ifood/kedgeree/train_029595.jpg', '/ifood/kedgeree/train_029604.jpg', '/ifood/kedgeree/train_029585.jpg', '/ifood/kedgeree/train_029820.jpg', '/ifood/kedgeree/train_029571.jpg', '/ifood/kedgeree/train_029791.jpg', '/ifood/kedgeree/train_029565.jpg']	win	0
74rx784t_r04_s0_p001	23	74rx784t	r04	image_p33339	image	/birds/Spotted_Catbird/Spotted_Catbird_0009_796795.jpg	['/birds/Spotted_Catbird/Spotted_Catbird_0003_796822.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0013_19428.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0033_796805.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0045_796814.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0028_796813.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0039_796811.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0034_19437.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0027_796796.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0047_19400.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0030_796801.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0005_19411.jpg']	win	1
74rx784t_r04_s0_p002	45	74rx784t	r04	image_p41380	image	/birds/Lazuli_Bunting/Lazuli_Bunting_0046_14787.jpg	['/birds/Lazuli_Bunting/Lazuli_Bunting_0101_14873.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0067_14672.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0094_11894.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0093_15030.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0039_15081.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0056_15032.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0089_14598.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0020_14837.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0102_14605.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0082_15047.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0084_14815.jpg']	win	2
74rx784t_r04_s0_p003	65	74rx784t	r04	image_p24202	image	/ifood/fried_calamari/train_072700.jpg	['/ifood/fried_calamari/train_072494.jpg', '/ifood/fried_calamari/train_072481.jpg', '/ifood/fried_calamari/train_072377.jpg', '/ifood/fried_calamari/train_072678.jpg', '/ifood/fried_calamari/train_072643.jpg', '/ifood/fried_calamari/train_072616.jpg', '/ifood/fried_calamari/train_072663.jpg', '/ifood/fried_calamari/train_072570.jpg', '/ifood/fried_calamari/train_072510.jpg', '/ifood/fried_calamari/train_072440.jpg', '/ifood/fried_calamari/train_072679.jpg']	win	3
74rx784t_r04_s0_p004	37	74rx784t	r04	image_p27979	image	/ifood/adobo/train_007635.jpg	['/ifood/adobo/train_008048.jpg', '/ifood/adobo/train_008110.jpg', '/ifood/adobo/train_008100.jpg', '/ifood/adobo/train_007924.jpg', '/ifood/adobo/train_008031.jpg', '/ifood/adobo/train_007761.jpg', '/ifood/adobo/train_007770.jpg', '/ifood/adobo/train_007675.jpg', '/ifood/adobo/train_007884.jpg', '/ifood/adobo/train_007932.jpg', '/ifood/adobo/train_007780.jpg']	win	4
74rx784t_r04_s0_p005	21	74rx784t	r04	image_p9268	image	/birds/Black_billed_Cuckoo/Black_Billed_Cuckoo_0086_26188.jpg	['/birds/Black_billed_Cuckoo/Black_Billed_Cuckoo_0024_795331.jpg', '/birds/Black_billed_Cuckoo/Black_Billed_Cuckoo_0076_26177.jpg', '/birds/Black_billed_Cuckoo/Black_Billed_Cuckoo_0031_26318.jpg', '/birds/Black_billed_Cuckoo/Black_Billed_Cuckoo_0008_795305.jpg', '/birds/Black_billed_Cuckoo/Black_Billed_Cuckoo_0053_795321.jpg', '/birds/Black_billed_Cuckoo/Black_Billed_Cuckoo_0054_26313.jpg', '/birds/Black_billed_Cuckoo/Black_Billed_Cuckoo_0006_26233.jpg', '/birds/Black_billed_Cuckoo/Black_Billed_Cuckoo_0075_795298.jpg', '/birds/Black_billed_Cuckoo/Black_Billed_Cuckoo_0065_26203.jpg', '/birds/Black_billed_Cuckoo/Black_Billed_Cuckoo_0071_26288.jpg', '/birds/Black_billed_Cuckoo/Black_Billed_Cuckoo_0082_26241.jpg']	win	5
